MouseID,BrainArea,Age,State,Tagging,Folder,Experiment,Protocol,Preprocessing,Sorting,Electrode,Notes
SC1,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-03-29_12-10-01,Baseline,0,NaN,A1x32,
SC1,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-03-29_12-32-57,Optotagging,0,NaN,A1x32,
SC1,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-03-29_12-42-28,VisualFlash,0,NaN,A1x32,
SC1,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-03-29_13-12-02,VisualFlash_Opto,0,NaN,A1x32,
SC1,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-03-29_13-39-54,Baseline_Opto,0,NaN,A1x32,
SC1,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-03-29_14-21-43,Optotagging,0,NaN,A1x32,
SC2,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-04_12-31-02,Baseline,0,0,A1x32,
SC2,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-04_12-58-43,Optotagging,0,0,A1x32,
SC2,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-04_13-01-56,VisualFlash,0,0,A1x32,
SC2,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-04_13-35-43,VisualFlash_Opto,0,0,A1x32,
SC2,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-04_14-08-59,Optotagging,0,0,A1x32,
SC2,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-04_14-11-43,Baseline_Opto,0,0,A1x32,
SC3,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_12-28-35,Baseline,0,NaN,A1x32,
SC3,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_12-52-56,Optotagging,0,NaN,A1x32,
SC3,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_12-57-10,VisualFlash,0,NaN,A1x32,
SC3,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_13-24-28,VisualFlash_Opto,0,NaN,A1x32,
SC3,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_13-53-26,Optotagging,0,NaN,A1x32,
SC3,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_13-56-32,Baseline_Opto,0,NaN,A1x32,
SC4,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_15-16-15,Baseline,0,NaN,A1x32,
SC4,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_15-36-04,Optotagging,0,NaN,A1x32,
SC4,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_15-38-49,VisualFlash,0,NaN,A1x32,
SC4,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_16-07-11,VisualFlash_Opto,0,NaN,A1x32,
SC4,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_16-40-57,Optotagging,0,NaN,A1x32,
SC4,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_16-43-39,Baseline_Opto,0,NaN,A1x32,
SC4,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-04-30_17-02-11,VisualFlash_Opto,0,NaN,A1x32,
SC5,V1,10,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-01_11-35-07,Baseline,0,NaN,A1x32,
SC5,V1,10,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-01_11-55-11,Optotagging,0,NaN,A1x32,
SC5,V1,10,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-01_11-59-52,VisualFlash,0,NaN,A1x32,
SC5,V1,10,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-01_12-32-36,Optotagging,0,NaN,A1x32,
SC5,V1,10,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-01_12-37-48,VisualFlash_Opto,0,NaN,A1x32,
SC5,V1,10,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-01_13-14-55,Optotagging,0,NaN,A1x32,
SC5,V1,10,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-01_13-17-34,Baseline_Opto,0,NaN,A1x32,
SC6,V1,11,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-22_11-59-08,Baseline,0,0,A1x32,
SC6,V1,11,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-22_12-19-52,Optotagging,0,0,A1x32,
SC6,V1,11,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-22_12-26-37,VisualFlash,0,0,A1x32,
SC6,V1,11,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-22_12-58-25,VisualFlash_Opto,0,0,A1x32,
SC6,V1,11,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-22_13-50-04,Optotagging,0,0,A1x32,
SC6,V1,11,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-22_13-52-39,Baseline_Opto,0,0,A1x32,
SC7,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-23_12-54-42,Baseline,0,NaN,A1x32,
SC7,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-23_13-26-46,ComplexSession,0,NaN,A1x32,
SC7,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-23_14-58-53,Baseline_Opto,0,NaN,A1x32,
SC8,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-23_16-27-21,Baseline,0,0,A1x32,
SC8,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-23_16-47-23,Optotagging,0,0,A1x32,
SC8,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-23_16-50-26,VisualFlash,0,0,A1x32,
SC8,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-23_17-17-33,VisualFlash_Opto,0,0,A1x32,
SC8,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-23_17-49-57,Optotagging,0,0,A1x32,
SC8,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-23_17-52-52,Baseline_Opto,0,0,A1x32,
SC9,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_12-42-53,Baseline,0,0,A1x32,
SC9,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_13-04-13,Optotagging,0,0,A1x32,
SC9,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_13-07-05,VisualFlash,0,0,A1x32,
SC9,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_13-34-52,VisualFlash_Opto,0,0,A1x32,
SC9,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_14-04-45,Optotagging,0,0,A1x32,
SC9,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_14-07-22,Baseline_Opto,0,0,A1x32,
SC10,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_15-28-07,Baseline,0,0,A1x32,
SC10,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_15-49-03,Optotagging,0,0,A1x32,
SC10,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_15-51-41,VisualFlash,0,0,A1x32,
SC10,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_16-20-48,VisualFlash_Opto,0,0,A1x32,
SC10,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-05-29_16-48-51,Baseline_Opto,0,0,A1x32,
SC11,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_11-40-40,Baseline,0,0,A1x32,
SC11,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_12-06-53,VisualFlash,0,0,A1x32,
SC11,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_12-41-26,Optotagging,0,0,A1x32,
SC11,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_13-17-10,VisualFlash_Opto,0,0,A1x32,
SC11,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_13-45-35,Optotagging,0,0,A1x32,
SC11,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_13-48-13,Baseline_Opto,0,0,A1x32,
SC12,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_15-30-55,Baseline,0,NaN,A1x32,
SC12,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_15-52-15,Optotagging,0,NaN,A1x32,
SC12,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_15-57-46,VisualFlash,0,NaN,A1x32,
SC12,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_16-25-38,VisualFlash_Opto,0,NaN,A1x32,
SC12,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_16-53-17,Optotagging,0,NaN,A1x32,
SC12,V1,8,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-01_16-55-52,Baseline_Opto,0,NaN,A1x32,
SC13,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_11-46-24,Baseline,0,NaN,A1x32,
SC13,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_12-09-59,VisualFlash_Opto,0,NaN,A1x32,
SC13,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_12-38-50,Optotagging,0,NaN,A1x32,
SC13,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_12-43-01,Baseline_Opto,0,NaN,A1x32,
SC14,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_14-43-23,Baseline,0,0,A1x32,
SC14,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_15-03-40,Optotagging,0,0,A1x32,
SC14,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_15-06-20,VisualFlash_Opto,0,0,A1x32,
SC14,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_15-35-30,Optotagging,0,0,A1x32,
SC14,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_15-38-11,Baseline_Opto,0,0,A1x32,
SC15,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_16-57-07,Baseline,0,NaN,A1x32,
SC15,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_17-17-23,Optotagging,0,NaN,A1x32,
SC15,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_17-20-02,VisualFlash_Opto,0,NaN,A1x32,
SC15,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-07-30_17-47-09,Optotagging,0,NaN,A1x32,
SC18,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_12-24-50,Baseline,0,0,A1x32,
SC18,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_12-42-50,VisualFlash_Opto,0,0,A1x32,
SC18,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_13-14-18,Optotagging,0,0,A1x32,
SC18,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_13-17-53,Baseline_Opto,0,0,A1x32,
SC18,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_13-37-22,Optotagging,0,0,A1x32,
SC19,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_15-26-29,Baseline,0,NaN,A1x32,
SC19,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_15-47-46,VisualFlash_Opto,0,NaN,A1x32,
SC19,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_16-16-47,Optotagging,0,NaN,A1x32,
SC19,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_16-19-23,Baseline_Opto,0,NaN,A1x32,
SC19,V1,13,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-01_16-38-52,Optotagging,0,NaN,A1x32,
SC20,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_11-49-43,Baseline,0,0,A1x32,
SC20,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_12-11-34,VisualFlash_Opto,0,0,A1x32,
SC20,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_12-57-19,Optotagging,0,0,A1x32,
SC20,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_13-03-00,Baseline_Opto,0,0,A1x32,
SC20,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_13-21-42,Optotagging,0,0,A1x32,
SC21,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_14-56-29,Baseline,0,0,A1x32,
SC21,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_15-17-57,Optotagging,0,0,A1x32,
SC21,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_15-21-00,VisualFlash,0,0,A1x32,
SC21,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_15-45-39,Optotagging,0,0,A1x32,
SC21,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_15-48-10,VisualFlash_Opto,0,0,A1x32,
SC21,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_16-17-01,Optotagging,0,0,A1x32,
SC21,V1,14,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-02_16-20-56,Baseline_Opto,0,0,A1x32,
SC22,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_11-41-08,Failed,0,0,A1x32,
SC22,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_11-59-17,Baseline,0,0,A1x32,
SC22,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_12-23-45,VisualFlash_Opto,0,0,A1x32,
SC22,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_12-58-34,Failed,0,0,A1x32,
SC22,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_13-02-24,Failed,0,0,A1x32,
SC22,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_13-04-40,Optotagging,0,0,A1x32,
SC22,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_13-09-50,Baseline_Opto,0,0,A1x32,
SC22,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_13-28-55,Optotagging,0,0,A1x32,
SC22,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_13-46-41,Failed,0,0,A1x32,
SC23,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_15-46-16,Baseline,0,0,A1x32,
SC23,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_16-06-55,VisualFlash_Opto,0,0,A1x32,
SC23,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_16-36-39,Optotagging,0,0,A1x32,
SC23,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_16-39-43,Baseline_Opto,0,0,A1x32,
SC23,V1,15,Urethane,SST,G:\InVivo_SpikeSorting_V1,2019-10-03_16-59-17,Optotagging,0,0,A1x32,
SC24,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_12-28-36,Baseline,0,NaN,A1x32,
SC24,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_13-01-40,Optotagging,0,NaN,A1x32,
SC24,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_13-06-13,VisualFlash_Opto,0,NaN,A1x32,
SC24,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_13-47-51,Optotagging,0,NaN,A1x32,
SC24,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_13-50-27,Optotagging,0,NaN,A1x32,
SC25,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_15-31-50,Baseline,0,NaN,A1x32,
SC25,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_16-02-14,Optotagging,0,NaN,A1x32,
SC25,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_16-04-58,Optotagging,0,NaN,A1x32,
SC25,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_16-16-28,VisualFlash_Opto,0,NaN,A1x32,
SC25,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_16-57-56,Optotagging,0,NaN,A1x32,
SC25,V1,7,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-14_17-00-35,Optotagging,0,NaN,A1x32,
SC26,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_12-40-58,Baseline,0,0,A1x32,
SC26,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_13-15-42,Optotagging,0,0,A1x32,
SC26,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_13-18-28,VisualFlash_Opto,0,0,A1x32,
SC26,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_14-07-11,Optotagging,0,0,A1x32,
SC26,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_14-09-48,Optotagging,0,0,A1x32,
SC27,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_15-56-05,Baseline,0,NaN,A1x32,
SC27,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_16-27-33,Optotagging,0,NaN,A1x32,
SC27,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_16-32-31,VisualFlash_Opto,0,NaN,A1x32,
SC27,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_17-15-23,Optotagging,0,NaN,A1x32,
SC27,V1,12,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-19_17-17-58,Optotagging,0,NaN,A1x32,
SC28,V1,17,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-24_12-56-12,Baseline,0,0,A1x32,
SC28,V1,17,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-24_13-20-31,Optotagging,0,0,A1x32,
SC28,V1,17,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-24_13-23-01,VisualFlash_Opto,0,0,A1x32,
SC28,V1,17,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-24_14-05-27,Optotagging,0,0,A1x32,
SC28,V1,17,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-24_14-08-00,Optotagging,0,0,A1x32,
SC28,V1,17,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-24_14-10-34,VisualFlash,0,0,A1x32,
SC29,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_12-33-00,Baseline,0,NaN,A1x32,
SC29,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_13-04-28,Optotagging,0,NaN,A1x32,
SC29,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_13-12-43,VisualFlash_Opto,0,NaN,A1x32,
SC29,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_14-03-09,Optotagging,0,NaN,A1x32,
SC29,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_14-06-00,Optotagging,0,NaN,A1x32,
SC29,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_14-08-58,VisualFlash,0,NaN,A1x32,
SC30,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_16-00-23,Baseline,0,0,A1x32,
SC30,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_16-31-04,Optotagging,0,0,A1x32,
SC30,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_16-33-38,VisualFlash_Opto,0,0,A1x32,
SC30,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_17-16-37,Optotagging,0,0,A1x32,
SC30,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_17-20-05,Optotagging,0,0,A1x32,
SC30,V1,18,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-02-25_17-22-52,VisualFlash,0,0,A1x32,
SC31,V1,6,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-03-06_12-02-22,Baseline,0,0,A1x32,
SC31,V1,6,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-03-06_12-32-53,Optotagging,0,0,A1x32,
SC31,V1,6,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-03-06_12-35-52,VisualFlash_Opto,0,0,A1x32,
SC31,V1,6,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-03-06_13-26-55,Optotagging,0,0,A1x32,
SC31,V1,6,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-03-06_13-29-37,Optotagging,0,0,A1x32,
SC31,V1,6,Urethane,SST,G:\InVivo_SpikeSorting_V1,2020-03-06_13-36-28,VisualFlash,0,0,A1x32,
